Ref,Original ref,Date,IP,Update type,Technical cookies,Statistics cookies,Profiling cookies
1598683270505,1598683248657,2020-08-29 06:41:11,47.9.18.92,ACCEPT BUTTON,1,1,1
1598684152130,1598684069102,2020-08-29 06:55:53,157.41.115.242,ACCEPT BUTTON,1,1,1
1598684274585,1598684265707,2020-08-29 06:57:55,157.34.145.25,ACCEPT BUTTON,1,1,1
1598684350543,1598684325397,2020-08-29 06:59:11,157.34.110.6,ACCEPT BUTTON,1,1,1
1598684721634,1598684718116,2020-08-29 07:05:22,106.207.28.49,Cancel BUTTON,1,0,0
1598684965507,1598684957247,2020-08-29 07:09:26,66.70.191.248,ACCEPT BUTTON,1,1,1
1598685254117,1598685189322,2020-08-29 07:14:15,157.41.56.24,ACCEPT BUTTON,1,1,1
1598686061674,1598686048259,2020-08-29 07:27:41,223.25.26.84,ACCEPT BUTTON,1,1,1
1598686544009,1598686528924,2020-08-29 07:35:45,157.45.37.61,ACCEPT BUTTON,1,1,1
1598686608818,1598686571967,2020-08-29 07:36:51,157.34.59.241,ACCEPT BUTTON,1,1,1
1598686920946,1598686896776,2020-08-29 07:42:01,47.247.38.53,ACCEPT BUTTON,1,1,1
1598687111717,1598687000926,2020-08-29 07:45:12,157.47.232.57,ACCEPT BUTTON,1,1,1
1598687285536,1598687282917,2020-08-29 07:48:06,202.142.155.130,ACCEPT BUTTON,1,1,1
1598688013958,1598687994139,2020-08-29 08:00:13,27.34.50.158,ACCEPT BUTTON,1,1,1
1598691957083,1598691950680,2020-08-29 08:03:19,36.71.237.16,ACCEPT BUTTON,1,1,1
1598689022612,1598689017018,2020-08-29 08:17:03,37.111.136.240,Cancel BUTTON,1,0,0
1598689564795,1598689563016,2020-08-29 08:26:06,116.206.40.106,Cancel BUTTON,1,0,0
1598689695998,1598689677547,2020-08-29 08:28:23,103.118.76.25,ACCEPT BUTTON,1,1,1
1598689753234,1598689737071,2020-08-29 08:29:16,178.245.53.161,Cancel BUTTON,1,0,0
1598689942176,1598689929516,2020-08-29 08:32:22,157.41.167.190,ACCEPT BUTTON,1,1,1
1598690168689,1598690134062,2020-08-29 08:36:09,49.34.151.98,ACCEPT BUTTON,1,1,1
1598690277968,1598690252575,2020-08-29 08:37:39,176.33.243.115,Cancel BUTTON,1,0,0
1598690842202,1598690830841,2020-08-29 08:47:57,182.189.248.144,ACCEPT BUTTON,1,1,1
1598691185519,1598691183060,2020-08-29 08:53:05,49.15.243.252,Cancel BUTTON,1,0,0
1598691227668,1598691215465,2020-08-29 08:53:54,39.36.189.226,ACCEPT BUTTON,1,1,1
1598692175054,1598692146488,2020-08-29 09:09:50,180.191.127.85,Cancel BUTTON,1,0,0
1598692322312,1598692316342,2020-08-29 09:12:03,93.76.219.48,Cancel BUTTON,1,0,0
1598692334577,1598692316255,2020-08-29 09:12:14,157.34.122.72,ACCEPT BUTTON,1,1,1
1598692379173,1598692371681,2020-08-29 09:12:58,106.66.29.4,ACCEPT BUTTON,1,1,1
1598692422390,1598692401381,2020-08-29 09:13:43,47.247.124.209,ACCEPT BUTTON,1,1,1
1598692593691,1598692578238,2020-08-29 09:16:34,157.32.159.90,ACCEPT BUTTON,1,1,1
1598692930900,1598692898810,2020-08-29 09:22:10,157.34.131.161,ACCEPT BUTTON,1,1,1
1598692929769,1598692925516,2020-08-29 09:22:11,41.158.52.207,ACCEPT BUTTON,1,1,1
1598692933942,1598692921903,2020-08-29 09:22:15,47.31.45.157,ACCEPT BUTTON,1,1,1
1598692950187,1598692946361,2020-08-29 09:22:31,95.111.195.51,ACCEPT BUTTON,1,1,1
1598692983341,1598692973093,2020-08-29 09:23:16,47.9.248.160,ACCEPT BUTTON,1,1,1
1598693183239,1598693172091,2020-08-29 09:26:20,103.251.59.117,ACCEPT BUTTON,1,1,1
1598693323977,1598693318524,2020-08-29 09:28:43,49.145.229.249,ACCEPT BUTTON,1,1,1
1598693436074,1598693433532,2020-08-29 09:30:36,105.235.131.167,Cancel BUTTON,1,0,0
1598693491392,1598693483644,2020-08-29 09:32:14,154.121.36.169,Cancel BUTTON,1,0,0
1598693919150,1598693909215,2020-08-29 09:38:40,176.43.221.209,Cancel BUTTON,1,0,0
1598744397177,1598744388515,2020-08-29 09:38:50,110.136.219.163,Cancel BUTTON,1,0,0
1598693964182,1598693927983,2020-08-29 09:39:24,47.9.165.239,ACCEPT BUTTON,1,1,1
1598694298032,1598694283339,2020-08-29 09:44:59,157.42.124.138,ACCEPT BUTTON,1,1,1
1598694520719,1598694518295,2020-08-29 09:47:38,88.227.92.17,ACCEPT BUTTON,1,1,1
1598694714633,1598694685533,2020-08-29 09:51:52,175.107.230.56,ACCEPT BUTTON,1,1,1
1598695055667,1598695042262,2020-08-29 09:57:21,188.120.39.110,Cancel BUTTON,1,0,0
1598445102521,1598445080136,2020-08-29 10:00:23,132.154.123.50,ACCEPT BUTTON,1,1,1
1598695527577,1598695486598,2020-08-29 10:05:28,49.34.53.174,ACCEPT BUTTON,1,1,1
1598695950815,1598695939748,2020-08-29 10:12:49,47.9.237.23,ACCEPT BUTTON,1,1,1
1598696276123,1598696271084,2020-08-29 10:17:56,197.0.218.127,Cancel BUTTON,1,0,0
1598696695591,1598696688606,2020-08-29 10:24:55,60.243.149.119,ACCEPT BUTTON,1,1,1
1598696928805,1598696923730,2020-08-29 10:28:52,47.29.153.102,Cancel BUTTON,1,0,0
1598696971280,1598696940531,2020-08-29 10:29:33,157.42.110.150,ACCEPT BUTTON,1,1,1
1598697499734,1598697463867,2020-08-29 10:38:20,157.43.245.154,ACCEPT BUTTON,1,1,1
1598697580759,1598697579219,2020-08-29 10:39:41,210.6.232.25,ACCEPT BUTTON,1,1,1
1598697609757,1598697600554,2020-08-29 10:40:09,122.168.32.192,Cancel BUTTON,1,0,0
1598698080194,1598698072482,2020-08-29 10:48:01,91.73.41.171,ACCEPT BUTTON,1,1,1
1598698088536,1598698079245,2020-08-29 10:48:08,78.190.114.238,ACCEPT BUTTON,1,1,1
1598698098598,1598698075960,2020-08-29 10:48:19,47.247.85.249,ACCEPT BUTTON,1,1,1
1598698211614,1598698207035,2020-08-29 10:49:44,185.67.177.134,Cancel BUTTON,1,0,0
1598702093716,1598702091647,2020-08-29 10:56:22,78.180.58.50,ACCEPT BUTTON,1,1,1
1598698577743,1598698573858,2020-08-29 10:57:16,103.255.7.37,Cancel BUTTON,1,0,0
1598698789188,1598698769247,2020-08-29 10:59:50,157.35.228.123,ACCEPT BUTTON,1,1,1
1598698839681,1598698832629,2020-08-29 11:00:40,45.7.178.163,Cancel BUTTON,1,0,0
1598698906187,1598698899537,2020-08-29 11:01:46,31.135.34.14,ACCEPT BUTTON,1,1,1
1598699311107,1598699304911,2020-08-29 11:08:37,78.190.250.40,Cancel BUTTON,1,0,0
1598699756314,1598699751098,2020-08-29 11:15:57,105.226.159.181,Cancel BUTTON,1,0,0
1598699939029,1598699929419,2020-08-29 11:19:06,47.247.102.75,ACCEPT BUTTON,1,1,1
1598700022148,1598700008136,2020-08-29 11:20:56,176.88.96.236,Cancel BUTTON,1,0,0
1598657237459,1598657227215,2020-08-29 11:28:16,182.183.192.141,ACCEPT BUTTON,1,1,1
1598701116293,1598701084118,2020-08-29 11:38:39,45.114.176.89,Cancel BUTTON,1,0,0
1598701289659,1598701264797,2020-08-29 11:41:29,190.18.43.135,Cancel BUTTON,1,0,0
1598701536360,1598701530320,2020-08-29 11:45:33,36.90.24.155,ACCEPT BUTTON,1,1,1
1598701852644,1598701845176,2020-08-29 11:50:53,81.52.231.218,ACCEPT BUTTON,1,1,1
1598701935873,1598701919413,2020-08-29 11:52:16,46.153.89.17,ACCEPT BUTTON,1,1,1
1598702232964,1598702230093,2020-08-29 11:57:12,62.201.254.240,ACCEPT BUTTON,1,1,1
1598702655771,1598702649948,2020-08-29 12:04:16,105.104.86.132,Cancel BUTTON,1,0,0
1598702990327,1598702965996,2020-08-29 12:09:51,157.34.130.158,ACCEPT BUTTON,1,1,1
1598703454849,1598703446214,2020-08-29 12:19:04,110.136.28.203,Cancel BUTTON,1,0,0
1598703623207,1598703610111,2020-08-29 12:20:21,105.235.136.243,Cancel BUTTON,1,0,0
1598703808157,1598703803254,2020-08-29 12:23:28,78.187.62.177,ACCEPT BUTTON,1,1,1
1598704096500,1598704093366,2020-08-29 12:28:17,185.106.28.71,Cancel BUTTON,1,0,0
1598704176289,1598704147611,2020-08-29 12:29:37,217.131.75.208,ACCEPT BUTTON,1,1,1
1598704548175,1598704540471,2020-08-29 12:35:48,151.254.219.78,Cancel BUTTON,1,0,0
1598704574942,1598704571467,2020-08-29 12:36:16,1.129.109.82,ACCEPT BUTTON,1,1,1
1598704668169,1598704613956,2020-08-29 12:37:48,157.49.207.145,ACCEPT BUTTON,1,1,1
1598704867122,1598704850576,2020-08-29 12:40:54,88.230.42.128,Cancel BUTTON,1,0,0
1598704915906,1598704891807,2020-08-29 12:41:56,157.41.133.211,ACCEPT BUTTON,1,1,1
1598661787857,1598661771232,2020-08-29 12:42:47,125.162.213.175,ACCEPT BUTTON,1,1,1
1598705159709,1598705152837,2020-08-29 12:46:08,176.43.218.117,ACCEPT BUTTON,1,1,1
1598705270275,1598705257675,2020-08-29 12:47:53,105.104.69.22,Cancel BUTTON,1,0,0
1598705657427,1598705652420,2020-08-29 12:54:26,5.111.80.46,Cancel BUTTON,1,0,0
1598705663762,1598705540669,2020-08-29 12:54:28,213.200.31.12,ACCEPT BUTTON,1,1,1
1598706149148,1598706147353,2020-08-29 13:02:33,196.90.216.180,Cancel BUTTON,1,0,0
1598706167083,1598706151921,2020-08-29 13:02:49,178.78.210.33,ACCEPT BUTTON,1,1,1
1598706211713,1598706208741,2020-08-29 13:03:33,154.225.55.199,ACCEPT BUTTON,1,1,1
1598706516919,1598706500589,2020-08-29 13:08:36,47.9.209.36,ACCEPT BUTTON,1,1,1
1598707004454,1598706984157,2020-08-29 13:16:55,213.254.152.159,Cancel BUTTON,1,0,0
1598707357915,1598707349165,2020-08-29 13:22:43,157.35.225.82,ACCEPT BUTTON,1,1,1
1598707572306,1598707570640,2020-08-29 13:26:14,37.161.249.239,ACCEPT BUTTON,1,1,1
1598707882321,1598707880355,2020-08-29 13:31:22,181.166.88.85,ACCEPT BUTTON,1,1,1
1598707903245,1598707900279,2020-08-29 13:31:44,186.209.34.114,ACCEPT BUTTON,1,1,1
1598708218308,1598708196314,2020-08-29 13:36:58,192.248.16.125,ACCEPT BUTTON,1,1,1
1598708251064,1598708227759,2020-08-29 13:37:33,39.35.170.253,ACCEPT BUTTON,1,1,1
1598708696844,1598708691310,2020-08-29 13:44:57,117.102.1.71,ACCEPT BUTTON,1,1,1
1598708904340,1598708902954,2020-08-29 13:48:24,81.213.149.30,Cancel BUTTON,1,0,0
1598708982743,1598708975645,2020-08-29 13:49:44,95.15.108.204,ACCEPT BUTTON,1,1,1
1598709060355,1598709052099,2020-08-29 13:51:00,47.247.50.5,ACCEPT BUTTON,1,1,1
1598709406861,1598709403054,2020-08-29 13:55:36,103.154.188.10,ACCEPT BUTTON,1,1,1
1598709635395,1598709606208,2020-08-29 14:00:38,157.47.201.207,ACCEPT BUTTON,1,1,1
1598709649058,1598709644390,2020-08-29 14:00:49,94.54.234.38,ACCEPT BUTTON,1,1,1
1598710527879,1598710521259,2020-08-29 14:15:29,128.201.158.130,ACCEPT BUTTON,1,1,1
1598710571221,1598710559493,2020-08-29 14:16:06,85.96.242.163,Cancel BUTTON,1,0,0
1598711009077,1598710992017,2020-08-29 14:23:30,36.85.131.79,Cancel BUTTON,1,0,0
1598711010192,undefined,2020-08-29 14:23:30,36.85.131.79,Cancel BUTTON,1,0,0
1598711031788,1598710998437,2020-08-29 14:23:51,157.47.221.76,ACCEPT BUTTON,1,1,1
1598711485590,1598711434122,2020-08-29 14:31:25,157.41.89.202,ACCEPT BUTTON,1,1,1
1598711943183,1598711941223,2020-08-29 14:39:03,5.41.67.138,Cancel BUTTON,1,0,0
1598712047213,1598712037167,2020-08-29 14:40:47,62.201.240.76,Cancel BUTTON,1,0,0
1598712169911,1598712151689,2020-08-29 14:42:50,157.43.233.253,ACCEPT BUTTON,1,1,1
1598712730034,1598712710155,2020-08-29 14:52:11,47.9.15.211,ACCEPT BUTTON,1,1,1
1598712843082,1598712828370,2020-08-29 14:54:05,41.114.223.62,Cancel BUTTON,1,0,0
1598712911548,1598712902103,2020-08-29 14:55:07,190.104.74.32,ACCEPT BUTTON,1,1,1
1598713966749,1598713961604,2020-08-29 15:11:34,36.71.28.159,ACCEPT BUTTON,1,1,1
1598713929633,1598713911912,2020-08-29 15:12:09,176.33.244.148,Cancel BUTTON,1,0,0
1598714021633,1598714016422,2020-08-29 15:13:41,36.90.86.132,Cancel BUTTON,1,0,0
1598714240229,1598714230751,2020-08-29 15:17:20,36.68.43.185,ACCEPT BUTTON,1,1,1
1598714320556,1598714313151,2020-08-29 15:18:43,36.80.79.178,ACCEPT BUTTON,1,1,1
1598714565042,1598714560747,2020-08-29 15:22:56,182.185.187.148,Cancel BUTTON,1,0,0
1598714596904,1598714529805,2020-08-29 15:23:18,157.34.66.204,ACCEPT BUTTON,1,1,1
1598714625648,1598714620755,2020-08-29 15:23:47,47.61.220.83,ACCEPT BUTTON,1,1,1
1598714738447,1598714729433,2020-08-29 15:26:15,88.231.235.60,Cancel BUTTON,1,0,0
1598714878486,1598714874054,2020-08-29 15:27:58,85.191.71.75,ACCEPT BUTTON,1,1,1
1598714981632,1598714963582,2020-08-29 15:29:42,139.167.114.20,ACCEPT BUTTON,1,1,1
1598715400164,1598715374591,2020-08-29 15:36:41,157.49.189.56,ACCEPT BUTTON,1,1,1
1598715421998,1598715363017,2020-08-29 15:37:01,103.57.169.184,Cancel BUTTON,1,0,0
1598715811048,1598715808285,2020-08-29 15:43:31,109.118.92.187,ACCEPT BUTTON,1,1,1
1598716226938,1598716210285,2020-08-29 15:50:23,50.116.59.81,ACCEPT BUTTON,1,1,1
1598716233614,1598716231665,2020-08-29 15:52:29,92.223.65.126,Cancel BUTTON,1,0,0
1598716783318,1598716780633,2020-08-29 15:59:44,105.189.34.182,ACCEPT BUTTON,1,1,1
1598717845671,1598717837021,2020-08-29 16:17:27,157.42.127.95,ACCEPT BUTTON,1,1,1
1598718024010,1598718018363,2020-08-29 16:20:22,110.138.151.67,Cancel BUTTON,1,0,0
1598718165749,1598718161702,2020-08-29 16:22:45,105.157.161.68,Cancel BUTTON,1,0,0
1598718440792,1598718423937,2020-08-29 16:25:20,114.125.191.30,Cancel BUTTON,1,0,0
1598718383823,1598718380915,2020-08-29 16:26:23,94.200.135.30,Cancel BUTTON,1,0,0
1598718415416,1598718408339,2020-08-29 16:26:49,88.240.159.167,Cancel BUTTON,1,0,0
1598718434842,1598718425258,2020-08-29 16:27:16,157.47.136.185,ACCEPT BUTTON,1,1,1
1598718442338,1598718436754,2020-08-29 16:27:21,86.106.214.21,ACCEPT BUTTON,1,1,1
1598772807907,1598772792841,2020-08-29 16:30:02,66.181.179.221,Cancel BUTTON,1,0,0
1598718667943,1598718638839,2020-08-29 16:30:16,201.213.17.102,ACCEPT BUTTON,1,1,1
1598718718532,1598718695145,2020-08-29 16:31:59,157.34.42.78,ACCEPT BUTTON,1,1,1
1598718973890,1598718967068,2020-08-29 16:36:15,141.226.182.50,ACCEPT BUTTON,1,1,1
1598719206276,1598719198369,2020-08-29 16:41:35,170.82.253.10,ACCEPT BUTTON,1,1,1
1598719417714,1598719414646,2020-08-29 16:43:39,14.192.144.245,Cancel BUTTON,1,0,0
1598719507053,1598719442140,2020-08-29 16:45:07,36.76.208.136,ACCEPT BUTTON,1,1,1
1598719655401,1598719652112,2020-08-29 16:47:35,185.106.30.153,Cancel BUTTON,1,0,0
1598719679246,1598719674561,2020-08-29 16:48:02,39.48.106.75,Cancel BUTTON,1,0,0
1598720158002,1598720149010,2020-08-29 16:55:35,27.34.26.235,ACCEPT BUTTON,1,1,1
1598720157072,1598720154963,2020-08-29 16:55:58,47.8.164.251,Cancel BUTTON,1,0,0
1598720238935,1598720235923,2020-08-29 16:57:19,111.119.187.42,ACCEPT BUTTON,1,1,1
1598720354409,1598720352243,2020-08-29 16:59:21,88.226.63.101,ACCEPT BUTTON,1,1,1
1598720380718,1598720355527,2020-08-29 16:59:34,103.117.163.103,ACCEPT BUTTON,1,1,1
1598720495056,1598720490715,2020-08-29 17:01:35,46.57.23.82,ACCEPT BUTTON,1,1,1
1598720609511,1598720604280,2020-08-29 17:03:33,103.80.83.113,ACCEPT BUTTON,1,1,1
1598721238757,1598721234919,2020-08-29 17:08:44,36.71.137.204,ACCEPT BUTTON,1,1,1
1598721049812,1598721013718,2020-08-29 17:10:54,47.11.128.145,ACCEPT BUTTON,1,1,1
1598721167202,1598721140683,2020-08-29 17:12:53,47.9.124.35,ACCEPT BUTTON,1,1,1
1598721245619,1598721235104,2020-08-29 17:14:06,178.135.95.194,Cancel BUTTON,1,0,0
1598728416335,1598728408464,2020-08-29 17:14:10,103.255.5.27,ACCEPT BUTTON,1,1,1
1598721254812,1598721249400,2020-08-29 17:14:15,119.160.66.106,Cancel BUTTON,1,0,0
1598721328070,1598721325506,2020-08-29 17:15:18,36.77.182.1,ACCEPT BUTTON,1,1,1
1598721493753,1598721484643,2020-08-29 17:19:13,36.90.26.80,Cancel BUTTON,1,0,0
1598721661735,1598721544577,2020-08-29 17:21:05,178.246.139.210,Cancel BUTTON,1,0,0
1598721770059,1598721763038,2020-08-29 17:22:49,88.252.114.248,Cancel BUTTON,1,0,0
1598725366782,1598725362628,2020-08-29 17:23:08,144.48.151.188,ACCEPT BUTTON,1,1,1
1598721990987,1598721973351,2020-08-29 17:26:31,88.224.153.225,ACCEPT BUTTON,1,1,1
1598722088955,1598722074314,2020-08-29 17:28:09,157.34.83.0,ACCEPT BUTTON,1,1,1
1598722276017,1598722263096,2020-08-29 17:31:26,191.189.5.126,Cancel BUTTON,1,0,0
1598722311632,1598722310209,2020-08-29 17:31:51,5.169.222.219,ACCEPT BUTTON,1,1,1
1598722346568,1598722342945,2020-08-29 17:32:27,105.235.139.66,Cancel BUTTON,1,0,0
1598722351154,1598722311906,2020-08-29 17:32:32,47.247.16.204,ACCEPT BUTTON,1,1,1
1598722778003,1598722764589,2020-08-29 17:40:02,157.34.24.28,ACCEPT BUTTON,1,1,1
1598723746615,1598723737878,2020-08-29 17:55:47,176.88.23.105,ACCEPT BUTTON,1,1,1
1598723859518,1598723844587,2020-08-29 17:57:41,47.9.221.189,ACCEPT BUTTON,1,1,1
1598723939889,1598723924167,2020-08-29 17:59:00,103.148.75.12,ACCEPT BUTTON,1,1,1
1598724064326,1598724055346,2020-08-29 18:01:05,110.137.132.163,ACCEPT BUTTON,1,1,1
1598724402011,1598724396883,2020-08-29 18:06:41,176.233.54.248,ACCEPT BUTTON,1,1,1
1598724651088,1598724646413,2020-08-29 18:10:49,45.116.233.49,ACCEPT BUTTON,1,1,1
1598724780693,1598724777030,2020-08-29 18:13:00,2.90.52.90,ACCEPT BUTTON,1,1,1
1598724822073,1598724813992,2020-08-29 18:13:42,203.135.44.52,ACCEPT BUTTON,1,1,1
1598724997458,1598724985619,2020-08-29 18:16:37,119.160.97.131,ACCEPT BUTTON,1,1,1
1598725058605,1598725056053,2020-08-29 18:17:38,91.73.116.37,ACCEPT BUTTON,1,1,1
1598725358688,1598725355056,2020-08-29 18:22:40,119.160.117.152,ACCEPT BUTTON,1,1,1
1598725362856,1598725360706,2020-08-29 18:22:44,196.246.249.132,ACCEPT BUTTON,1,1,1
1598725401553,1598725398379,2020-08-29 18:23:21,213.109.232.207,ACCEPT BUTTON,1,1,1
1598725692559,1598725675099,2020-08-29 18:28:13,181.122.245.77,Cancel BUTTON,1,0,0
1598725765513,1598725752305,2020-08-29 18:29:23,51.77.244.146,ACCEPT BUTTON,1,1,1
1598726265982,1598726258355,2020-08-29 18:37:42,154.145.188.209,Cancel BUTTON,1,0,0
1598732492015,1598732489605,2020-08-29 20:21:32,87.11.212.244,ACCEPT BUTTON,1,1,1
1598736451128,1598736448730,2020-08-29 21:27:34,176.206.4.51,ACCEPT BUTTON,1,1,1
1598738738309,1598738733085,2020-08-29 22:05:39,41.115.107.76,ACCEPT BUTTON,1,1,1
1598738847355,1598738837854,2020-08-29 22:07:29,85.107.156.49,Cancel BUTTON,1,0,0
1598739621526,1598739615966,2020-08-29 22:20:21,138.255.108.198,Cancel BUTTON,1,0,0
1598739776001,1598739772913,2020-08-29 22:22:56,130.193.196.106,ACCEPT BUTTON,1,1,1
1598739993453,1598739980409,2020-08-29 22:31:07,45.162.165.124,Cancel BUTTON,1,0,0
1598740423989,1598740420876,2020-08-29 22:34:46,129.205.124.243,Cancel BUTTON,1,0,0
1598740491359,1598740470919,2020-08-29 22:34:49,181.81.128.117,ACCEPT BUTTON,1,1,1
1598740680144,1598740664373,2020-08-29 22:38:05,119.63.138.105,ACCEPT BUTTON,1,1,1
1598740994284,1598740854567,2020-08-29 22:43:15,103.119.141.96,ACCEPT BUTTON,1,1,1
1598741442414,1598741435056,2020-08-29 22:53:59,197.207.162.29,Cancel BUTTON,1,0,0
1598741674557,1598741667285,2020-08-29 22:54:35,36.74.113.122,ACCEPT BUTTON,1,1,1
1598742197892,1598742192375,2020-08-29 23:03:18,105.67.2.88,Cancel BUTTON,1,0,0
1598742315767,1598742311479,2020-08-29 23:05:16,105.101.239.110,Cancel BUTTON,1,0,0
1598742651360,1598742645903,2020-08-29 23:10:52,105.106.124.87,ACCEPT BUTTON,1,1,1
1598742797765,1598742793207,2020-08-29 23:13:18,51.39.93.56,ACCEPT BUTTON,1,1,1
1598743446739,1598743436424,2020-08-29 23:24:07,41.141.147.81,ACCEPT BUTTON,1,1,1
1598743777311,1598743767564,2020-08-29 23:29:05,138.219.130.18,Cancel BUTTON,1,0,0
1598744354386,1598744349970,2020-08-29 23:39:14,41.108.68.223,ACCEPT BUTTON,1,1,1
1598744827335,1598744818945,2020-08-29 23:47:04,201.219.180.30,ACCEPT BUTTON,1,1,1
1598746948836,1598746939080,2020-08-30 00:22:58,157.47.58.133,ACCEPT BUTTON,1,1,1
1598747054040,1598747036516,2020-08-30 00:24:15,47.9.175.90,ACCEPT BUTTON,1,1,1
1598747277869,1598747261743,2020-08-30 00:28:06,157.35.229.54,ACCEPT BUTTON,1,1,1
1598747528703,1598747498079,2020-08-30 00:32:09,157.41.160.58,ACCEPT BUTTON,1,1,1
1598747665026,1598747662677,2020-08-30 00:34:26,151.255.140.168,ACCEPT BUTTON,1,1,1
1598747736671,1598747710393,2020-08-30 00:35:39,103.253.2.163,ACCEPT BUTTON,1,1,1
1598747898283,1598747891090,2020-08-30 00:38:18,37.111.134.161,ACCEPT BUTTON,1,1,1
1598748058927,1598748039068,2020-08-30 00:41:00,85.98.19.239,Cancel BUTTON,1,0,0
1598748138683,1598748119950,2020-08-30 00:42:19,138.117.252.196,Cancel BUTTON,1,0,0
1598748310350,1598748301911,2020-08-30 00:45:09,85.109.60.145,ACCEPT BUTTON,1,1,1
1598748320188,1598748312021,2020-08-30 00:45:21,49.145.228.124,Cancel BUTTON,1,0,0
1598748355033,1598748343001,2020-08-30 00:45:55,39.59.69.138,ACCEPT BUTTON,1,1,1
1598748600336,1598748551096,2020-08-30 00:50:12,110.54.249.242,Cancel BUTTON,1,0,0
1598748681707,1598748662855,2020-08-30 00:51:21,85.110.74.230,Cancel BUTTON,1,0,0
1598749639690,1598749635820,2020-08-30 01:07:18,182.189.196.1,ACCEPT BUTTON,1,1,1
1598749712428,1598749684710,2020-08-30 01:08:32,47.9.183.54,ACCEPT BUTTON,1,1,1
1598749740510,1598749712268,2020-08-30 01:09:02,132.154.92.24,ACCEPT BUTTON,1,1,1
1598750430529,1598750401734,2020-08-30 01:20:31,157.43.53.55,ACCEPT BUTTON,1,1,1
1598750921063,1598750905226,2020-08-30 01:28:41,186.11.67.185,Cancel BUTTON,1,0,0
1598751966203,1598751964467,2020-08-30 01:46:05,51.36.217.104,ACCEPT BUTTON,1,1,1
1598752115315,1598752102935,2020-08-30 01:48:36,47.9.136.112,ACCEPT BUTTON,1,1,1
1598752218432,1598752206158,2020-08-30 01:50:19,190.235.123.113,ACCEPT BUTTON,1,1,1
1598753458384,1598753451872,2020-08-30 02:10:59,103.121.18.101,Cancel BUTTON,1,0,0
1598754372904,1598754365148,2020-08-30 02:26:09,36.82.2.222,ACCEPT BUTTON,1,1,1
1598754762431,1598754754351,2020-08-30 02:32:44,47.29.163.64,ACCEPT BUTTON,1,1,1
1598754882718,1598754831162,2020-08-30 02:34:37,125.164.154.136,Cancel BUTTON,1,0,0
1598755374353,1598755336809,2020-08-30 02:42:54,36.91.143.67,Cancel BUTTON,1,0,0
1598755379010,1598755355549,2020-08-30 02:43:03,157.42.18.158,ACCEPT BUTTON,1,1,1
1598756044429,1598756031598,2020-08-30 02:54:00,39.44.195.233,Cancel BUTTON,1,0,0
1598756164216,1598756158830,2020-08-30 02:56:03,37.238.83.7,ACCEPT BUTTON,1,1,1
1598756397322,1598756364167,2020-08-30 02:59:57,47.8.235.192,ACCEPT BUTTON,1,1,1
1598756737560,1598756726167,2020-08-30 03:05:38,157.34.118.212,ACCEPT BUTTON,1,1,1
1598756837840,1598756829167,2020-08-30 03:07:18,47.29.152.138,ACCEPT BUTTON,1,1,1
1598756907899,1598756886003,2020-08-30 03:08:28,47.9.163.117,ACCEPT BUTTON,1,1,1
1598757407856,1598757398567,2020-08-30 03:16:48,47.9.239.164,ACCEPT BUTTON,1,1,1
1598757432296,1598757414378,2020-08-30 03:17:15,114.125.78.227,ACCEPT BUTTON,1,1,1
1598757847466,1598757800833,2020-08-30 03:24:08,47.9.152.243,ACCEPT BUTTON,1,1,1
1598758317460,1598758300670,2020-08-30 03:31:59,157.34.103.165,ACCEPT BUTTON,1,1,1
1598758618882,1598758584193,2020-08-30 03:36:59,157.37.94.252,ACCEPT BUTTON,1,1,1
1598744515176,1598744510548,2020-08-30 03:40:39,154.160.5.231,ACCEPT BUTTON,1,1,1
1598758872948,1598758863139,2020-08-30 03:41:28,186.1.67.179,ACCEPT BUTTON,1,1,1
1598759058626,1598758973377,2020-08-30 03:44:19,47.247.182.85,ACCEPT BUTTON,1,1,1
1598759220316,1598759197644,2020-08-30 03:47:00,47.9.79.52,ACCEPT BUTTON,1,1,1
1598759425017,1598759404475,2020-08-30 03:50:25,36.71.239.107,ACCEPT BUTTON,1,1,1
1598759427558,1598759418593,2020-08-30 03:50:28,36.81.240.94,Cancel BUTTON,1,0,0
1598760335190,1598760274618,2020-08-30 04:05:36,157.43.232.153,ACCEPT BUTTON,1,1,1
1598760842533,1598760835017,2020-08-30 04:14:03,37.111.137.49,ACCEPT BUTTON,1,1,1
1598761602247,1598761582370,2020-08-30 04:26:43,139.167.99.169,ACCEPT BUTTON,1,1,1
1598761755349,1598761749471,2020-08-30 04:29:16,103.105.104.133,Cancel BUTTON,1,0,0
1598761863173,1598761735748,2020-08-30 04:31:09,104.236.213.230,ACCEPT BUTTON,1,1,1
1598761988776,1598761981265,2020-08-30 04:33:11,125.165.194.61,Cancel BUTTON,1,0,0
1598762395293,1598762343348,2020-08-30 04:39:55,191.82.119.93,ACCEPT BUTTON,1,1,1
1598762475666,1598762451128,2020-08-30 04:41:16,157.36.215.23,ACCEPT BUTTON,1,1,1
1598738481272,1598737862780,2020-08-30 04:48:12,180.241.47.11,ACCEPT BUTTON,1,1,1
1598762934877,1598762924705,2020-08-30 04:48:56,182.0.237.19,ACCEPT BUTTON,1,1,1
1598762985992,1598762982815,2020-08-30 04:49:45,36.68.12.196,Cancel BUTTON,1,0,0
1598763681731,1598763671621,2020-08-30 05:01:23,49.35.209.50,ACCEPT BUTTON,1,1,1
